"query_date","appid","Title","grade","retail_price","sale_price","time0","reviews","cur_time","delta_t","percent"
"2015-03-02","344760","Reign Of Kings",71,0,0,1425254400,5086,1425254400,0,0
"2015-03-03","344760","Reign Of Kings",71,0,0,1425254400,5086,1425340800,86400,0
"2015-03-04","344760","Reign Of Kings",71,0,0,1425254400,5086,1425427200,172800,0
"2015-03-05","344760","Reign Of Kings",71,0,0,1425254400,5086,1425513600,259200,0
"2015-03-06","344760","Reign Of Kings",71,0,0,1425254400,5086,1425600000,345600,0
"2015-03-07","344760","Reign Of Kings",71,0,0,1425254400,5086,1425686400,432000,0
"2015-03-08","344760","Reign Of Kings",71,0,0,1425254400,5086,1425772800,518400,0
"2015-03-09","344760","Reign Of Kings",71,0,0,1425254400,5086,1425859200,604800,0
"2015-03-10","344760","Reign Of Kings",71,0,0,1425254400,5086,1425945600,691200,0
"2015-03-11","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426032000,777600,0
"2015-03-12","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426118400,864000,0
"2015-03-13","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426204800,950400,0
"2015-03-14","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426291200,1036800,0
"2015-03-15","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426377600,1123200,0
"2015-03-16","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426464000,1209600,0
"2015-03-17","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426550400,1296000,0
"2015-03-18","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426636800,1382400,0
"2015-03-19","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426723200,1468800,0
"2015-03-20","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426809600,1555200,0
"2015-03-21","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426896000,1641600,0
"2015-03-22","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1426982400,1728000,0
"2015-03-23","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427068800,1814400,0
"2015-03-24","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427155200,1900800,0
"2015-03-25","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427241600,1987200,0
"2015-03-26","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427328000,2073600,0
"2015-03-27","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427414400,2160000,0
"2015-03-28","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427500800,2246400,0
"2015-03-29","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427587200,2332800,0
"2015-03-30","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427673600,2419200,0
"2015-03-31","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427760000,2505600,0
"2015-04-01","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427846400,2592000,0
"2015-04-02","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1427932800,2678400,0
"2015-04-03","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428019200,2764800,0
"2015-04-04","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428105600,2851200,0
"2015-04-05","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428192000,2937600,0
"2015-04-06","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428278400,3024000,0
"2015-04-07","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428364800,3110400,0
"2015-04-08","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428451200,3196800,0
"2015-04-09","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428537600,3283200,0
"2015-04-10","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428624000,3369600,0
"2015-04-11","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428710400,3456000,0
"2015-04-12","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428796800,3542400,0
"2015-04-13","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428883200,3628800,0
"2015-04-14","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1428969600,3715200,0
"2015-04-15","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429056000,3801600,0
"2015-04-16","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429142400,3888000,0
"2015-04-17","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429228800,3974400,0
"2015-04-18","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429315200,4060800,0
"2015-04-19","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429401600,4147200,0
"2015-04-20","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429488000,4233600,0
"2015-04-21","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429574400,4320000,0
"2015-04-22","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429660800,4406400,0
"2015-04-23","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429747200,4492800,0
"2015-04-24","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429833600,4579200,0
"2015-04-25","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1429920000,4665600,0
"2015-04-26","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430006400,4752000,0
"2015-04-27","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430092800,4838400,0
"2015-04-28","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430179200,4924800,0
"2015-04-29","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430265600,5011200,0
"2015-04-30","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430352000,5097600,0
"2015-05-01","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430438400,5184000,0
"2015-05-02","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430524800,5270400,0
"2015-05-03","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430611200,5356800,0
"2015-05-04","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430697600,5443200,0
"2015-05-05","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430784000,5529600,0
"2015-05-06","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430870400,5616000,0
"2015-05-07","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1430956800,5702400,0
"2015-05-08","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431043200,5788800,0
"2015-05-09","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431129600,5875200,0
"2015-05-10","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431216000,5961600,0
"2015-05-11","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431302400,6048000,0
"2015-05-12","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431388800,6134400,0
"2015-05-13","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431475200,6220800,0
"2015-05-14","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431561600,6307200,0
"2015-05-15","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431648000,6393600,0
"2015-05-16","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431734400,6480000,0
"2015-05-17","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431820800,6566400,0
"2015-05-18","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431907200,6652800,0
"2015-05-19","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1431993600,6739200,0
"2015-05-20","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432080000,6825600,0
"2015-05-21","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432166400,6912000,0
"2015-05-22","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432252800,6998400,0
"2015-05-23","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432339200,7084800,0
"2015-05-24","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432425600,7171200,0
"2015-05-25","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432512000,7257600,0
"2015-05-26","344760","Reign Of Kings",71,19.989999999999998,19.989999999999998,1425254400,5086,1432598400,7344000,0
"2015-01-28","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422403200,0,0
"2015-01-29","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422489600,86400,0
"2015-01-30","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422576000,172800,0
"2015-01-31","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422662400,259200,0
"2015-02-01","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422748800,345600,0
"2015-02-02","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422835200,432000,0
"2015-02-03","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1422921600,518400,0
"2015-02-04","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423008000,604800,0
"2015-02-05","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423094400,691200,0
"2015-02-06","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423180800,777600,0
"2015-02-07","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423267200,864000,0
"2015-02-08","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423353600,950400,0
"2015-02-09","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423440000,1036800,0
"2015-02-10","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423526400,1123200,0
"2015-02-11","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423612800,1209600,0
"2015-02-12","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423699200,1296000,0
"2015-02-13","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423785600,1382400,0
"2015-02-14","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423872000,1468800,0
"2015-02-15","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1423958400,1555200,0
"2015-02-16","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424044800,1641600,0
"2015-02-17","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424131200,1728000,0
"2015-02-18","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424217600,1814400,0
"2015-02-19","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424304000,1900800,0
"2015-02-20","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424390400,1987200,0
"2015-02-21","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424476800,2073600,0
"2015-02-22","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424563200,2160000,0
"2015-02-23","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424649600,2246400,0
"2015-02-24","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424736000,2332800,0
"2015-02-25","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424822400,2419200,0
"2015-02-26","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424908800,2505600,0
"2015-02-27","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1424995200,2592000,0
"2015-02-28","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425081600,2678400,0
"2015-03-01","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425168000,2764800,0
"2015-03-02","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425254400,2851200,0
"2015-03-03","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425340800,2937600,0
"2015-03-04","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425427200,3024000,0
"2015-03-05","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425513600,3110400,0
"2015-03-06","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425600000,3196800,0
"2015-03-07","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425686400,3283200,0
"2015-03-08","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425772800,3369600,0
"2015-03-09","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425859200,3456000,0
"2015-03-10","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1425945600,3542400,0
"2015-03-11","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426032000,3628800,0
"2015-03-12","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426118400,3715200,0
"2015-03-13","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426204800,3801600,0
"2015-03-14","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426291200,3888000,0
"2015-03-15","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426377600,3974400,0
"2015-03-16","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426464000,4060800,0
"2015-03-17","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426550400,4147200,0
"2015-03-18","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426636800,4233600,0
"2015-03-19","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426723200,4320000,0
"2015-03-20","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426809600,4406400,0
"2015-03-21","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426896000,4492800,0
"2015-03-22","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1426982400,4579200,0
"2015-03-23","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427068800,4665600,0
"2015-03-24","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427155200,4752000,0
"2015-03-25","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427241600,4838400,0
"2015-03-26","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427328000,4924800,0
"2015-03-27","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427414400,5011200,0
"2015-03-28","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427500800,5097600,0
"2015-03-29","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427587200,5184000,0
"2015-03-30","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427673600,5270400,0
"2015-03-31","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427760000,5356800,0
"2015-04-01","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427846400,5443200,0
"2015-04-02","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1427932800,5529600,0
"2015-04-03","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428019200,5616000,0
"2015-04-04","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428105600,5702400,0
"2015-04-05","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428192000,5788800,0
"2015-04-06","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428278400,5875200,0
"2015-04-07","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428364800,5961600,0
"2015-04-08","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428451200,6048000,0
"2015-04-09","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428537600,6134400,0
"2015-04-10","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428624000,6220800,0
"2015-04-11","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428710400,6307200,0
"2015-04-12","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428796800,6393600,0
"2015-04-13","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428883200,6480000,0
"2015-04-14","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1428969600,6566400,0
"2015-04-15","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429056000,6652800,0
"2015-04-16","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429142400,6739200,0
"2015-04-17","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429228800,6825600,0
"2015-04-18","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429315200,6912000,0
"2015-04-19","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429401600,6998400,0
"2015-04-20","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429488000,7084800,0
"2015-04-21","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429574400,7171200,0
"2015-04-22","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429660800,7257600,0
"2015-04-23","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429747200,7344000,0
"2015-04-24","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429833600,7430400,0
"2015-04-25","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1429920000,7516800,0
"2015-04-26","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430006400,7603200,0
"2015-04-27","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430092800,7689600,0
"2015-04-28","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430179200,7776000,0
"2015-04-29","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430265600,7862400,0
"2015-04-30","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430352000,7948800,0
"2015-05-01","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430438400,8035200,0
"2015-05-02","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430524800,8121600,0
"2015-05-03","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430611200,8208000,0
"2015-05-04","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430697600,8294400,0
"2015-05-05","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430784000,8380800,0
"2015-05-06","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430870400,8467200,0
"2015-05-07","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1430956800,8553600,0
"2015-05-08","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431043200,8640000,0
"2015-05-09","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431129600,8726400,0
"2015-05-10","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431216000,8812800,0
"2015-05-11","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431302400,8899200,0
"2015-05-12","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431388800,8985600,0
"2015-05-13","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431475200,9072000,0
"2015-05-14","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431561600,9158400,0
"2015-05-15","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431648000,9244800,0
"2015-05-16","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431734400,9331200,0
"2015-05-17","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431820800,9417600,0
"2015-05-18","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431907200,9504000,0
"2015-05-19","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1431993600,9590400,0
"2015-05-20","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432080000,9676800,0
"2015-05-21","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432166400,9763200,0
"2015-05-22","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432252800,9849600,0
"2015-05-23","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432339200,9936000,0
"2015-05-24","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432425600,10022400,0
"2015-05-25","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432512000,10108800,0
"2015-05-26","346010","Besiege",98,6.9900000000000002,6.9900000000000002,1422403200,9407,1432598400,10195200,0
"2015-03-30","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1427673600,0,0
"2015-03-31","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1427760000,86400,0
"2015-04-01","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1427846400,172800,0
"2015-04-02","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1427932800,259200,0
"2015-04-03","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428019200,345600,0
"2015-04-04","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428105600,432000,0
"2015-04-05","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428192000,518400,0
"2015-04-06","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428278400,604800,0
"2015-04-07","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428364800,691200,0
"2015-04-08","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428451200,777600,0
"2015-04-09","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428537600,864000,0
"2015-04-10","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428624000,950400,0
"2015-04-11","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428710400,1036800,0
"2015-04-12","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428796800,1123200,0
"2015-04-13","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428883200,1209600,0
"2015-04-14","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1428969600,1296000,0
"2015-04-15","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429056000,1382400,0
"2015-04-16","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429142400,1468800,0
"2015-04-17","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429228800,1555200,0
"2015-04-18","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429315200,1641600,0
"2015-04-19","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429401600,1728000,0
"2015-04-20","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429488000,1814400,0
"2015-04-21","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429574400,1900800,0
"2015-04-22","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429660800,1987200,0
"2015-04-23","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429747200,2073600,0
"2015-04-24","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429833600,2160000,0
"2015-04-25","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1429920000,2246400,0
"2015-04-26","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430006400,2332800,0
"2015-04-27","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430092800,2419200,0
"2015-04-28","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430179200,2505600,0
"2015-04-29","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430265600,2592000,0
"2015-04-30","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430352000,2678400,0
"2015-05-01","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430438400,2764800,0
"2015-05-02","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430524800,2851200,0
"2015-05-03","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430611200,2937600,0
"2015-05-04","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430697600,3024000,0
"2015-05-05","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430784000,3110400,0
"2015-05-06","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430870400,3196800,0
"2015-05-07","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1430956800,3283200,0
"2015-05-08","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431043200,3369600,0
"2015-05-09","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431129600,3456000,0
"2015-05-10","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431216000,3542400,0
"2015-05-11","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431302400,3628800,0
"2015-05-12","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431388800,3715200,0
"2015-05-13","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431475200,3801600,0
"2015-05-14","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431561600,3888000,0
"2015-05-15","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431648000,3974400,0
"2015-05-16","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431734400,4060800,0
"2015-05-17","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431820800,4147200,0
"2015-05-18","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431907200,4233600,0
"2015-05-19","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1431993600,4320000,0
"2015-05-20","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1432080000,4406400,0
"2015-05-21","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1432166400,4492800,0
"2015-05-22","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1432252800,4579200,0
"2015-05-23","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1432339200,4665600,0
"2015-05-24","346900","AdVenture Capitalist",93,0,0,1427673600,10491,1432425600,4752000,0
